epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
87,659.243,0.97269,0.39397,0.0057,0.98959,0.98165,0.99372,0.75612,0.99798,0.27462,0.00967,0.001476,0.001476,0.001476
88,666.397,0.97254,0.37516,0.00578,0.98193,0.99686,0.99472,0.76404,0.90609,0.28196,0.00848,0.00146498,0.00146498,0.00146498
89,673.503,0.93562,0.33566,0.00568,0.97757,0.99083,0.99464,0.75625,0.95185,0.25947,0.00897,0.0014539,0.0014539,0.0014539
90,680.473,0.98166,0.35599,0.00604,0.98344,0.98165,0.99455,0.74195,0.97179,0.25974,0.00962,0.00144274,0.00144274,0.00144274
91,688.038,0.96806,0.36552,0.00564,0.98128,1,0.99464,0.77442,0.90682,0.23686,0.00865,0.00143152,0.00143152,0.00143152
92,695.201,0.96111,0.35055,0.00592,1,0.97014,0.99473,0.77141,0.91526,0.2588,0.00906,0.00142023,0.00142023,0.00142023
93,702.624,0.92153,0.31604,0.00529,0.9908,0.98818,0.99491,0.76493,0.9024,0.25941,0.00836,0.00140888,0.00140888,0.00140888
94,710.036,0.93598,0.3347,0.0056,1,0.98928,0.995,0.7455,1.0125,0.25693,0.00989,0.00139746,0.00139746,0.00139746
95,717.183,0.90682,0.35586,0.00549,0.99805,0.99083,0.995,0.75893,0.97994,0.26206,0.00951,0.00138598,0.00138598,0.00138598
96,724.189,0.96472,0.35,0.00563,0.99996,1,0.995,0.76993,0.94792,0.23375,0.00922,0.00137444,0.00137444,0.00137444
97,731.303,0.97506,0.34289,0.00568,0.98448,0.97248,0.994,0.76194,0.96466,0.29953,0.0092,0.00136285,0.00136285,0.00136285
98,738.532,0.95744,0.35405,0.00555,0.99072,0.97991,0.99426,0.77948,0.94471,0.25674,0.00893,0.0013512,0.0013512,0.0013512
99,745.879,0.96869,0.36184,0.00555,0.99712,0.99083,0.995,0.7646,0.96527,0.24695,0.00945,0.00133949,0.00133949,0.00133949
